Nom_Intersection,Date,Description_Code_Banque,Amount,Longitude,Latitude
Atateken / Sainte-Catherine,2022-04-12,Camions articules,15,-73.557071,45.517457
Atateken / Sainte-Catherine,2022-04-12,Camions porteurs,275,-73.557071,45.517457
Atateken / Sainte-Catherine,2022-04-12,Pietons,11126,-73.557071,45.517457
Atateken / Sainte-Catherine,2022-04-12,Velos,435,-73.557071,45.517457
Atateken / Sainte-Catherine,2023-11-23,Autos,3768,-73.557071,45.517457
Atateken / Sainte-Catherine,2023-11-23,Bus,43,-73.557071,45.517457
Atateken / Sainte-Catherine,2023-11-23,Camions Lourds,106,-73.557071,45.517457
Atateken / Sainte-Catherine,2023-11-23,Pietons,3567,-73.557071,45.517457
Atateken / Sainte-Catherine,2023-11-23,Velos,152,-73.557071,45.517457
Atateken / Sainte-Catherine,2024-01-16,Autos,5159,-73.557071,45.517457
Atateken / Sainte-Catherine,2024-01-16,Bus,49,-73.557071,45.517457
Atateken / Sainte-Catherine,2024-01-16,Camions Lourds,227,-73.557071,45.517457
Atateken / Sainte-Catherine,2024-01-16,Pietons,4188,-73.557071,45.517457
Atateken / Sainte-Catherine,2024-01-16,Velos,12,-73.557071,45.517457
Atateken / Viger,2024-09-18,Autos,7028,-73.552384,45.51533
Atateken / Viger,2024-09-18,Bus,68,-73.552384,45.51533
Atateken / Viger,2024-09-18,Camions articules,37,-73.552384,45.51533
Atateken / Viger,2024-09-18,Camions porteurs,252,-73.552384,45.51533
Atateken / Viger,2024-09-18,Pietons,726,-73.552384,45.51533
Atateken / Viger,2024-09-18,Velos,757,-73.552384,45.51533
Atwater / Delisle,2022-03-23,Autos,5983,-73.578712,45.482442
Atwater / Delisle,2022-03-23,Bus,113,-73.578712,45.482442
Atwater / Delisle,2022-03-23,Camions articules,13,-73.578712,45.482442
Atwater / Delisle,2022-03-23,Camions porteurs,112,-73.578712,45.482442
Atwater / Delisle,2022-03-23,Pietons,2129,-73.578712,45.482442
Atwater / Delisle,2022-03-23,Velos,13,-73.578712,45.482442
Atwater / Duvernay/Atwater stationnement,2022-03-23,Autos,6869,-73.577291,45.480621
Atwater / Duvernay/Atwater stationnement,2022-03-23,Bus,87,-73.577291,45.480621
Atwater / Duvernay/Atwater stationnement,2022-03-23,Camions articules,43,-73.577291,45.480621
Atwater / Duvernay/Atwater stationnement,2022-03-23,Camions porteurs,145,-73.577291,45.480621
Atwater / Duvernay/Atwater stationnement,2022-03-23,Pietons,797,-73.577291,45.480621
Atwater / Duvernay/Atwater stationnement,2022-03-23,Velos,15,-73.577291,45.480621
Atwater / Maisonneuve,2022-08-23,Autos,9556,-73.585775,45.490069
Atwater / Maisonneuve,2022-08-23,Bus,112,-73.585775,45.490069
Atwater / Maisonneuve,2022-08-23,Camions Lourds,275,-73.585775,45.490069
Atwater / Maisonneuve,2022-08-23,Pietons,7059,-73.585775,45.490069
Atwater / Maisonneuve,2022-08-23,Velos,758,-73.585775,45.490069
Atwater / Notre-Dame,2022-03-23,Autos,7692,-73.57798,45.481231
Atwater / Notre-Dame,2022-03-23,Bus,139,-73.57798,45.481231
Atwater / Notre-Dame,2022-03-23,Camions articules,44,-73.57798,45.481231
Atwater / Notre-Dame,2022-03-23,Camions porteurs,170,-73.57798,45.481231
Atwater / Notre-Dame,2022-03-23,Pietons,1648,-73.57798,45.481231
Atwater / Notre-Dame,2022-03-23,Velos,22,-73.57798,45.481231
Atwater / Saint-Antoine,2022-04-26,Autos,28635,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-26,Bus,665,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-26,Camions Lourds,739,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-26,Pietons,2395,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-26,Velos,233,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-27,Autos,29823,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-27,Bus,652,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-27,Camions Lourds,749,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-27,Pietons,1354,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-27,Velos,56,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-28,Autos,31676,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-28,Bus,670,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-28,Camions Lourds,773,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-28,Pietons,2490,-73.580678,45.485566
Atwater / Saint-Antoine,2022-04-28,Velos,202,-73.580678,45.485566
Autoroute 15 Sud / Jules-Poitras,2022-11-01,Autos,14073,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2022-11-01,Bus,187,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2022-11-01,Camions Lourds,511,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2022-11-01,Pietons,81,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2022-11-01,Velos,10,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2024-10-03,Autos,16756,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2024-10-03,Bus,218,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2024-10-03,Camions articules,75,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2024-10-03,Camions porteurs,453,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2024-10-03,Pietons,217,-73.682295,45.528889
Autoroute 15 Sud / Jules-Poitras,2024-10-03,Velos,29,-73.682295,45.528889
Barré / Côte-Vertu,2022-08-31,Autos,16532,-73.67575,45.519596
Barré / Côte-Vertu,2022-08-31,Bus,425,-73.67575,45.519596
Barré / Côte-Vertu,2022-08-31,Camions Lourds,410,-73.67575,45.519596
Barré / Côte-Vertu,2022-08-31,Pietons,1065,-73.67575,45.519596
Barré / Côte-Vertu,2022-08-31,Velos,140,-73.67575,45.519596
Bates / Wilderton,2022-11-15,Autos,10231,-73.631326,45.51332
Bates / Wilderton,2022-11-15,Bus,109,-73.631326,45.51332
Bates / Wilderton,2022-11-15,Camions articules,29,-73.631326,45.51332
Bates / Wilderton,2022-11-15,Camions porteurs,275,-73.631326,45.51332
Bates / Wilderton,2022-11-15,Pietons,810,-73.631326,45.51332
Bates / Wilderton,2022-11-15,Velos,354,-73.631326,45.51332
Beaubien / Carignan/Saint-Zotique,2023-02-21,Autos,5868,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-02-21,Bus,154,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-02-21,Camions articules,4,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-02-21,Camions porteurs,59,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-02-21,Pietons,884,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-02-21,Velos,11,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-06-21,Autos,13097,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-06-21,Bus,211,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-06-21,Camions articules,28,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-06-21,Camions porteurs,260,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-06-21,Pietons,2126,-73.562297,45.585614
Beaubien / Carignan/Saint-Zotique,2023-06-21,Velos,483,-73.562297,45.585614
Beaubien / François-Boivin,2024-09-04,Autos,10402,-73.559343,45.590382
Beaubien / François-Boivin,2024-09-04,Bus,176,-73.559343,45.590382
Beaubien / François-Boivin,2024-09-04,Camions articules,12,-73.559343,45.590382
Beaubien / François-Boivin,2024-09-04,Camions porteurs,150,-73.559343,45.590382
Beaubien / François-Boivin,2024-09-04,Pietons,565,-73.559343,45.590382
Beaubien / François-Boivin,2024-09-04,Velos,301,-73.559343,45.590382
Beaubien / Lacordaire,2023-06-21,Autos,29169,-73.565251,45.580364
Beaubien / Lacordaire,2023-06-21,Bus,459,-73.565251,45.580364
Beaubien / Lacordaire,2023-06-21,Camions articules,60,-73.565251,45.580364
Beaubien / Lacordaire,2023-06-21,Camions porteurs,627,-73.565251,45.580364
Beaubien / Lacordaire,2023-06-21,Pietons,999,-73.565251,45.580364
Beaubien / Lacordaire,2023-06-21,Velos,326,-73.565251,45.580364
Beaubien / Langelier,2023-06-21,Autos,28306,-73.560505,45.58846
Beaubien / Langelier,2023-06-21,Bus,409,-73.560505,45.58846
Beaubien / Langelier,2023-06-21,Camions articules,49,-73.560505,45.58846
Beaubien / Langelier,2023-06-21,Camions porteurs,508,-73.560505,45.58846
Beaubien / Langelier,2023-06-21,Pietons,2340,-73.560505,45.58846
Beaubien / Langelier,2023-06-21,Velos,534,-73.560505,45.58846
Beaubien / Langelier,2024-09-04,Autos,17893,-73.560505,45.58846
Beaubien / Langelier,2024-09-04,Bus,318,-73.560505,45.58846
Beaubien / Langelier,2024-09-04,Camions articules,39,-73.560505,45.58846
Beaubien / Langelier,2024-09-04,Camions porteurs,311,-73.560505,45.58846
Beaubien / Langelier,2024-09-04,Pietons,1476,-73.560505,45.58846
Beaubien / Langelier,2024-09-04,Velos,309,-73.560505,45.58846
Beaubien / Lorimier,2022-05-22,Autos,13614,-73.594547,45.545533
Beaubien / Lorimier,2022-05-22,Bus,297,-73.594547,45.545533
Beaubien / Lorimier,2022-05-22,Camions Lourds,360,-73.594547,45.545533
Beaubien / Lorimier,2022-05-22,Pietons,3249,-73.594547,45.545533
Beaubien / Lorimier,2022-05-22,Velos,883,-73.594547,45.545533
Beaubien / Papineau,2022-05-22,Autos,16975,-73.596666,45.543159
Beaubien / Papineau,2022-05-22,Bus,339,-73.596666,45.543159
Beaubien / Papineau,2022-05-22,Camions Lourds,1108,-73.596666,45.543159
Beaubien / Papineau,2022-05-22,Pietons,3271,-73.596666,45.543159
Beaubien / Papineau,2022-05-22,Velos,744,-73.596666,45.543159
Beaubien / Saint-Laurent inter. Nord,2022-06-12,Autos,9645,-73.609414,45.530617
Beaubien / Saint-Laurent inter. Nord,2022-06-12,Bus,216,-73.609414,45.530617
Beaubien / Saint-Laurent inter. Nord,2022-06-12,Camions Lourds,445,-73.609414,45.530617
Beaubien / Saint-Laurent inter. Nord,2022-06-12,Pietons,2001,-73.609414,45.530617
Beaubien / Saint-Laurent inter. Nord,2022-06-12,Velos,912,-73.609414,45.530617
Beaulac / Côte-Vertu,2022-05-10,Autos,22502,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-10,Bus,1034,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-10,Camions Lourds,1150,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-10,Pietons,953,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-10,Velos,32,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-11,Autos,22922,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-11,Bus,991,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-11,Camions Lourds,1140,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-11,Pietons,974,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-11,Velos,73,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-12,Autos,24225,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-12,Bus,1022,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-12,Camions Lourds,1125,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-12,Pietons,989,-73.706203,45.49563
Beaulac / Côte-Vertu,2022-05-12,Velos,54,-73.706203,45.49563
Bellechasse / Papineau,2022-05-22,Autos,15187,-73.593239,45.541586
Bellechasse / Papineau,2022-05-22,Bus,157,-73.593239,45.541586
Bellechasse / Papineau,2022-05-22,Camions Lourds,1017,-73.593239,45.541586
Bellechasse / Papineau,2022-05-22,Pietons,1912,-73.593239,45.541586
Bellechasse / Papineau,2022-05-22,Velos,1694,-73.593239,45.541586
Bellechasse / Saint-Denis,2023-09-06,Autos,7347,-73.601884,45.532574
Bellechasse / Saint-Denis,2023-09-06,Bus,296,-73.601884,45.532574
Bellechasse / Saint-Denis,2023-09-06,Camions articules,20,-73.601884,45.532574
Bellechasse / Saint-Denis,2023-09-06,Camions porteurs,189,-73.601884,45.532574
Bellechasse / Saint-Denis,2023-09-06,Pietons,1295,-73.601884,45.532574
Bellechasse / Saint-Denis,2023-09-06,Velos,7004,-73.601884,45.532574
Bellevois / Henri-Bourassa,2024-06-18,Autos,12804,-73.635763,45.601355
Bellevois / Henri-Bourassa,2024-06-18,Bus,397,-73.635763,45.601355
Bellevois / Henri-Bourassa,2024-06-18,Camions articules,213,-73.635763,45.601355
Bellevois / Henri-Bourassa,2024-06-18,Camions porteurs,388,-73.635763,45.601355
Bellevois / Henri-Bourassa,2024-06-18,Pietons,438,-73.635763,45.601355
Bellevois / Henri-Bourassa,2024-06-18,Velos,51,-73.635763,45.601355
Belvèdere Road / Chemin de la Côte-des-Neiges,2024-03-12,Autos,12707,-73.602883,45.495051
Belvèdere Road / Chemin de la Côte-des-Neiges,2024-03-12,Bus,217,-73.602883,45.495051
Belvèdere Road / Chemin de la Côte-des-Neiges,2024-03-12,Camions articules,3,-73.602883,45.495051
Belvèdere Road / Chemin de la Côte-des-Neiges,2024-03-12,Camions porteurs,119,-73.602883,45.495051
Belvèdere Road / Chemin de la Côte-des-Neiges,2024-03-12,Pietons,326,-73.602883,45.495051
Belvèdere Road / Chemin de la Côte-des-Neiges,2024-03-12,Velos,63,-73.602883,45.495051
Benny / Sherbrooke,2024-04-23,Autos,7107,-73.626724,45.4649
Benny / Sherbrooke,2024-04-23,Bus,264,-73.626724,45.4649
Benny / Sherbrooke,2024-04-23,Camions articules,23,-73.626724,45.4649
Benny / Sherbrooke,2024-04-23,Camions porteurs,148,-73.626724,45.4649
Benny / Sherbrooke,2024-04-23,Pietons,2650,-73.626724,45.4649
Benny / Sherbrooke,2024-04-23,Velos,146,-73.626724,45.4649
Bernard / Saint-Urbain,2023-06-07,Autos,12434,-73.603267,45.526156
Bernard / Saint-Urbain,2023-06-07,Bus,155,-73.603267,45.526156
Bernard / Saint-Urbain,2023-06-07,Camions articules,30,-73.603267,45.526156
Bernard / Saint-Urbain,2023-06-07,Camions porteurs,398,-73.603267,45.526156
Bernard / Saint-Urbain,2023-06-07,Pietons,2436,-73.603267,45.526156
Bernard / Saint-Urbain,2023-06-07,Velos,1530,-73.603267,45.526156
Berri / Cherrier,2022-11-09,Autos,7123,-73.569247,45.519079
Berri / Cherrier,2022-11-09,Bus,291,-73.569247,45.519079
Berri / Cherrier,2022-11-09,Camions articules,14,-73.569247,45.519079
Berri / Cherrier,2022-11-09,Camions porteurs,192,-73.569247,45.519079
Berri / Cherrier,2022-11-09,Pietons,3474,-73.569247,45.519079
Berri / Cherrier,2022-11-09,Velos,2280,-73.569247,45.519079
Berri / Cherrier,2024-03-12,Autos,5411,-73.569247,45.519079
Berri / Cherrier,2024-03-12,Bus,107,-73.569247,45.519079
Berri / Cherrier,2024-03-12,Camions articules,5,-73.569247,45.519079
Berri / Cherrier,2024-03-12,Camions porteurs,117,-73.569247,45.519079
Berri / Cherrier,2024-03-12,Pietons,3399,-73.569247,45.519079
Berri / Cherrier,2024-03-12,Velos,928,-73.569247,45.519079
Berri / Louvain,2023-05-31,Autos,5206,-73.651587,45.549618
Berri / Louvain,2023-05-31,Bus,117,-73.651587,45.549618
Berri / Louvain,2023-05-31,Camions articules,11,-73.651587,45.549618
Berri / Louvain,2023-05-31,Camions porteurs,118,-73.651587,45.549618
Berri / Louvain,2023-05-31,Pietons,1304,-73.651587,45.549618
Berri / Louvain,2023-05-31,Velos,1282,-73.651587,45.549618
Berri / Maisonneuve,2022-05-25,Autos,19460,-73.5611,45.515316
Berri / Maisonneuve,2022-05-25,Bus,548,-73.5611,45.515316
Berri / Maisonneuve,2022-05-25,Camions articules,55,-73.5611,45.515316
Berri / Maisonneuve,2022-05-25,Camions porteurs,608,-73.5611,45.515316
Berri / Maisonneuve,2022-05-25,Pietons,10770,-73.5611,45.515316
Berri / Maisonneuve,2022-05-25,Velos,10780,-73.5611,45.515316
Berri / Maisonneuve,2022-05-26,Autos,19978,-73.5611,45.515316
Berri / Maisonneuve,2022-05-26,Bus,511,-73.5611,45.515316
Berri / Maisonneuve,2022-05-26,Camions articules,31,-73.5611,45.515316
Berri / Maisonneuve,2022-05-26,Camions porteurs,605,-73.5611,45.515316
Berri / Maisonneuve,2022-05-26,Pietons,11349,-73.5611,45.515316
Berri / Maisonneuve,2022-05-26,Velos,7448,-73.5611,45.515316
Berri / Prieur,2024-10-03,Autos,5059,-73.665436,45.553551
Berri / Prieur,2024-10-03,Bus,73,-73.665436,45.553551
Berri / Prieur,2024-10-03,Camions articules,7,-73.665436,45.553551
Berri / Prieur,2024-10-03,Camions porteurs,81,-73.665436,45.553551
Berri / Prieur,2024-10-03,Pietons,1031,-73.665436,45.553551
Berri / Prieur,2024-10-03,Velos,1239,-73.665436,45.553551
Berri / Rachel,2023-06-21,Autos,4676,-73.577266,45.522802
Berri / Rachel,2023-06-21,Bus,54,-73.577266,45.522802
Berri / Rachel,2023-06-21,Camions articules,4,-73.577266,45.522802
Berri / Rachel,2023-06-21,Camions porteurs,156,-73.577266,45.522802
Berri / Rachel,2023-06-21,Pietons,3350,-73.577266,45.522802
Berri / Rachel,2023-06-21,Velos,3386,-73.577266,45.522802
Berri / René-Lévesque,2024-01-16,Autos,15771,-73.5574,45.513593
Berri / René-Lévesque,2024-01-16,Bus,407,-73.5574,45.513593
Berri / René-Lévesque,2024-01-16,Camions Lourds,457,-73.5574,45.513593
Berri / René-Lévesque,2024-01-16,Pietons,2295,-73.5574,45.513593
Berri / René-Lévesque,2024-01-16,Velos,307,-73.5574,45.513593
Berri / René-Lévesque,2024-06-20,Autos,16224,-73.5574,45.513593
Berri / René-Lévesque,2024-06-20,Bus,468,-73.5574,45.513593
Berri / René-Lévesque,2024-06-20,Camions Lourds,489,-73.5574,45.513593
Berri / René-Lévesque,2024-06-20,Pietons,2596,-73.5574,45.513593
Berri / René-Lévesque,2024-06-20,Velos,3556,-73.5574,45.513593
Berri / Roy,2024-11-13,Autos,3902,-73.571655,45.520228
Berri / Roy,2024-11-13,Bus,27,-73.571655,45.520228
Berri / Roy,2024-11-13,Camions articules,2,-73.571655,45.520228
Berri / Roy,2024-11-13,Camions porteurs,71,-73.571655,45.520228
Berri / Roy,2024-11-13,Pietons,1861,-73.571655,45.520228
Berri / Roy,2024-11-13,Velos,1453,-73.571655,45.520228
Berri / Saint-Antoine,2024-06-20,Autos,14288,-73.553772,45.512139
Berri / Saint-Antoine,2024-06-20,Bus,229,-73.553772,45.512139
Berri / Saint-Antoine,2024-06-20,Camions Lourds,447,-73.553772,45.512139
Berri / Saint-Antoine,2024-06-20,Pietons,2157,-73.553772,45.512139
Berri / Saint-Antoine,2024-06-20,Velos,2212,-73.553772,45.512139
Berri / Sainte-Catherine,2024-01-16,Autos,6882,-73.55967,45.514642
Berri / Sainte-Catherine,2024-01-16,Bus,226,-73.55967,45.514642
Berri / Sainte-Catherine,2024-01-16,Camions Lourds,235,-73.55967,45.514642
Berri / Sainte-Catherine,2024-01-16,Pietons,7601,-73.55967,45.514642
Berri / Sainte-Catherine,2024-01-16,Velos,348,-73.55967,45.514642
Berri / Viger,2023-05-31,Autos,13505,-73.554997,45.51251
Berri / Viger,2023-05-31,Bus,249,-73.554997,45.51251
Berri / Viger,2023-05-31,Camions articules,34,-73.554997,45.51251
Berri / Viger,2023-05-31,Camions porteurs,463,-73.554997,45.51251
Berri / Viger,2023-05-31,Pietons,1277,-73.554997,45.51251
Berri / Viger,2023-05-31,Velos,3561,-73.554997,45.51251
Berri / Viger,2024-11-13,Autos,13790,-73.554997,45.51251
Berri / Viger,2024-11-13,Bus,175,-73.554997,45.51251
Berri / Viger,2024-11-13,Camions articules,46,-73.554997,45.51251
Berri / Viger,2024-11-13,Camions porteurs,423,-73.554997,45.51251
Berri / Viger,2024-11-13,Pietons,1471,-73.554997,45.51251
Berri / Viger,2024-11-13,Velos,1067,-73.554997,45.51251
Bishop-Power / Champlain,2024-12-04,Autos,13381,-73.608623,45.42922
Bishop-Power / Champlain,2024-12-04,Bus,279,-73.608623,45.42922
Bishop-Power / Champlain,2024-12-04,Camions articules,22,-73.608623,45.42922
Bishop-Power / Champlain,2024-12-04,Camions porteurs,117,-73.608623,45.42922
Bishop-Power / Champlain,2024-12-04,Pietons,296,-73.608623,45.42922
Bishop-Power / Champlain,2024-12-04,Velos,18,-73.608623,45.42922
Bois-de-Boulogne / Henri-Bourassa,2024-06-05,Autos,14002,-73.678599,45.537943
Bois-de-Boulogne / Henri-Bourassa,2024-06-05,Bus,464,-73.678599,45.537943
Bois-de-Boulogne / Henri-Bourassa,2024-06-05,Camions articules,74,-73.678599,45.537943
Bois-de-Boulogne / Henri-Bourassa,2024-06-05,Camions porteurs,273,-73.678599,45.537943
Bois-de-Boulogne / Henri-Bourassa,2024-06-05,Pietons,1664,-73.678599,45.537943
Bois-de-Boulogne / Henri-Bourassa,2024-06-05,Velos,140,-73.678599,45.537943
Bois-de-Boulogne / Saint-Réal/Salaberry,2024-06-05,Autos,4353,-73.694287,45.542786
Bois-de-Boulogne / Saint-Réal/Salaberry,2024-06-05,Bus,149,-73.694287,45.542786
Bois-de-Boulogne / Saint-Réal/Salaberry,2024-06-05,Camions articules,7,-73.694287,45.542786
Bois-de-Boulogne / Saint-Réal/Salaberry,2024-06-05,Camions porteurs,56,-73.694287,45.542786
Bois-de-Boulogne / Saint-Réal/Salaberry,2024-06-05,Pietons,934,-73.694287,45.542786
Bois-de-Boulogne / Saint-Réal/Salaberry,2024-06-05,Velos,151,-73.694287,45.542786
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-30,Autos,28423,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-30,Bus,318,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-30,Camions Lourds,894,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-30,Pietons,6136,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-30,Velos,636,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-31,Autos,30105,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-31,Bus,381,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-31,Camions Lourds,867,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-31,Pietons,7439,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-08-31,Velos,883,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-09-01,Autos,31144,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-09-01,Bus,360,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-09-01,Camions Lourds,848,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-09-01,Pietons,7317,-73.554423,45.510987
Bonsecours / Saint-Antoine/Saint-Denis,2022-09-01,Velos,994,-73.554423,45.510987
Borden / Somerled,2023-09-06,Autos,2489,-73.63729,45.469055
